Random Walk,DT
,4848,1877,1599,278
,4754,1844,1599,245
,4851,1843,1599,244
,4848,1859,1599,260
,4707,1834,1599,235
,4848,1846,1599,247
,4927,1849,1599,250
,5039,1875,1599,276
,4673,1862,1599,263
Avg of 200
,7247,1962,1599,363
,7139,1972,1599,373
,7374,1970,1599,371
,7090,1979,1599,380
,7238,1976,1599,377
,7239,2000,1599,401
,7295,1979,1599,380
,6963,1979,1599,380
,7194,1976,1599,377
,7111,1978,1599,379
Avg of 300
,9547,2126,1599,527
,9563,2123,1599,524
,9628,2093,1599,494
,9479,2082,1599,483
,9558,2085,1599,486
,9535,2118,1599,519
,9468,2083,1599,484
,9717,2116,1599,517
,9768,2123,1599,524
,9480,2088,1599,489
Avg of 400
,12059,2268,1599,669
,11860,2250,1599,651
,12168,2260,1599,661
,11996,2238,1599,639
,11689,2238,1599,639
,11697,2205,1599,606
,11892,2217,1599,618
,11911,2225,1599,626
,11957,2246,1599,647
,11816,2226,1599,627
Avg of 500
,14294,2373,1599,774
,14362,2391,1599,792
,14163,2404,1599,805
,14388,2381,1599,782
,14269,2355,1599,756
,14289,2336,1599,737
,14407,2403,1599,804
,14506,2398,1599,799
,14246,2362,1599,763
,14373,2367,1599,768
Avg of 600
,16799,2549,1599,950
,16811,2474,1599,875
,16737,2482,1599,883
,16709,2510,1599,911
,16861,2481,1599,882
,16731,2496,1599,897
,16461,2481,1599,882
,16773,2486,1599,887
,16600,2486,1599,887
,16752,2464,1599,865
Avg of 700
,19087,2623,1599,1024
,19421,2653,1599,1054
,19017,2587,1599,988
,19457,2648,1599,1049
,19147,2598,1599,999
,19107,2622,1599,1023
,19153,2636,1599,1037
,19263,2681,1599,1082
,19065,2624,1599,1025
,18924,2610,1599,1011
Avg of 800
,21523,2729,1599,1130
,21438,2690,1599,1091
,21477,2730,1599,1131
,21642,2752,1599,1153
,21605,2747,1599,1148
,21192,2764,1599,1165
,21627,2770,1599,1171
,21434,2741,1599,1142
,21759,2745,1599,1146
,21481,2726,1599,1127
Avg of 900
,23649,2820,1599,1221
,23876,2868,1599,1269
,23795,2883,1599,1284
,23872,2890,1599,1291
,23452,2855,1599,1256
,23985,2855,1599,1256
,23720,2923,1599,1324
,23522,2887,1599,1288
,23620,2890,1599,1291
,23416,2834,1599,1235
Avg of 1000
Random Walk,HV2
,2342,1739,1599,140
,2382,1740,1599,141
,2360,1727,1599,128
,2459,1729,1599,130
,2274,1718,1599,119
,2331,1724,1599,125
,2431,1726,1599,127
,2394,1732,1599,133
,2326,1740,1599,141
,2377,1740,1599,141
Avg of 100
,4716,1840,1599,241
,4877,1864,1599,265
,4693,1839,1599,240
,4704,1826,1599,227
,4732,1865,1599,266
,4691,1854,1599,255
,4682,1863,1599,264
,4791,1849,1599,250
,4560,1848,1599,249
,4702,1864,1599,265
Avg of 200
,7149,1986,1599,387
,7360,2011,1599,412
,7227,1997,1599,398
,7002,2014,1599,415
,7152,1985,1599,386
,7107,1981,1599,382
,7302,1962,1599,363
,7077,1973,1599,374
,7054,1982,1599,383
,6971,1974,1599,375
Avg of 300
,9328,2110,1599,511
,9302,2093,1599,494
,9407,2085,1599,486
,9677,2117,1599,518
,9478,2095,1599,496
,9262,2078,1599,479
,9565,2119,1599,520
,9415,2071,1599,472
,9651,2112,1599,513
,9336,2093,1599,494
Avg of 400
,11824,2237,1599,638
,12157,2274,1599,675
,11806,2245,1599,646
,11774,2229,1599,630
,11787,2206,1599,607
,11970,2226,1599,627
,12115,2212,1599,613
,11788,2240,1599,641
,11937,2261,1599,662
,11938,2237,1599,638
Avg of 500
,13950,2385,1599,786
,14172,2406,1599,807
,14188,2368,1599,769
,14112,2335,1599,736
,14012,2338,1599,739
,14078,2362,1599,763
,13927,2345,1599,746
,14193,2402,1599,803
,14286,2348,1599,749
,14418,2354,1599,755
Avg of 600
,16810,2480,1599,881
,16407,2518,1599,919
,16826,2478,1599,879
,16386,2471,1599,872
,16526,2528,1599,929
,16421,2510,1599,911
,16981,2498,1599,899
,16463,2490,1599,891
,16503,2444,1599,845
,16760,2511,1599,912
Avg of 700
,18802,2592,1599,993
,19135,2583,1599,984
,18927,2636,1599,1037
,18807,2594,1599,995
,19109,2679,1599,1080
,19190,2654,1599,1055
,18898,2616,1599,1017
,18899,2585,1599,986
,19019,2624,1599,1025
,18954,2604,1599,1005
Avg of 800
,21497,2730,1599,1131
,21154,2713,1599,1114
,21530,2751,1599,1152
,21394,2731,1599,1132
,21503,2760,1599,1161
,21446,2754,1599,1155
,21119,2694,1599,1095
,21120,2737,1599,1138
,21412,2720,1599,1121
,21518,2769,1599,1170
Avg of 900
,23554,2829,1599,1230
,24121,2837,1599,1238
,23615,2846,1599,1247
,23483,2844,1599,1245
,23616,2888,1599,1289
,23857,2920,1599,1321
,23593,2869,1599,1270
,23538,2857,1599,1258
,23177,2851,1599,1252
,23399,2863,1599,1264
Avg of 1000
Random Walk,KNN
,2185,1698,1599,99
,2292,1690,1599,91
,2164,1703,1599,104
,2197,1714,1599,115
,2063,1699,1599,100
,2223,1705,1599,106
,2162,1710,1599,111
,2188,1709,1599,110
,2173,1700,1599,101
,2189,1709,1599,110
Avg of 100
,4413,1832,1599,233
,4527,1796,1599,197
,4166,1802,1599,203
,4359,1825,1599,226
,4240,1811,1599,212
,4285,1825,1599,226
,4305,1814,1599,215
,4416,1813,1599,214
,4405,1801,1599,202
,4257,1810,1599,211
Avg of 200
,6390,1919,1599,320
,6314,1934,1599,335
,6355,1902,1599,303
,6554,1892,1599,293
,6502,1933,1599,334
,6425,1927,1599,328
,6558,1914,1599,315
,6547,1894,1599,295
,6414,1913,1599,314
,6416,1930,1599,331
Avg of 300
,8677,2010,1599,411
,8804,2036,1599,437
,8476,2035,1599,436
,8473,2026,1599,427
,8739,2050,1599,451
,8779,2032,1599,433
,8707,2020,1599,421
,8677,1996,1599,397
,8836,2018,1599,419
,8655,2028,1599,429
Avg of 400
,10835,2136,1599,537
